Many-body synchronization of interacting qubits by engineered ac-driving
Phonon dispersion and the competition between pairing and charge order
Engineering the eigenstates of coupled spin-1/2 atoms on a surface
3D Characterisation of the Fe-rich intermetallic phases in Al-5%Cu  alloys by synchrotron X-ray microtomography and skeletonisation
Direct observation of heterogeneous valence state in Yb-based  quasicrystalline approximants
Electronic structure, charge transfer, and intrinsic luminescence of  gadolinium oxide nanoparticles: Experiment and theory
Substitution- and Strain-induced Magnetic Phase Transition in Iron  Carbide
Tunable Band Gaps of In$_x$Ga$_{1-x}$N Alloys: From Bulk to  Two-Dimensional Limit
A memory based random walk model to understand diffusion in crowded  heterogeneous environment
Eliminating reservoir density-of-states fingerprints in Coulomb blockade  spectroscopy
Divergences of the irreducible vertex functions in correlated metallic  systems: Insights from the Anderson Impurity Model
Phase transitions on a ladder of braided non-Abelian anyons
Fermiology and Superconductivity of Topological Surface States in  PdTe$_2$
Band Structures of Symmetrical Graphene Superlattice with Cells of three  Regions
Ultrahigh permittivity in core-shell ferroelectric ceramics: Theoretical  approach and practical conclusions
$\textit{Zitterbewegung}$ near new Dirac points in graphene superlattice
Pseudogap Behavior of the Nuclear Spin-lattice Relaxation Rate in FeSe  Probed by $^{77}$Se-NMR
Scaling Projections on Spin Transfer Torque Magnetic Tunnel Junctions
In situ annealing effects on the iron-based ladder material BaFe_2S_3: A  route to improve the crystal quality
CALPHAD modeling and ab initio calculations of the Np-U-Zr system
Tuning electronic properties in graphene quantum dots by chemical  functionalization: Density functional theory calculations
Topological interface modes in local resonant acoustic systems
Random walks with long-range steps generated by functions of Laplacian  matrices
Crystalline phases in Zr9Ni11 and Hf9Ni11 intermetallics; Investigations  by perturbed angular correlation spectroscopy and ab initio calculations
Tunable ferroelectricity and anisotropic electric transport in monolayer  $β$-GeSe
Closed-form solutions for the Lévy-stable distribution
Stochastic dressed wavefunction: a numerically exact solver for bosonic  impurity model dynamics within wide time interval
Phases of driven two-level systems with nonlocal dissipation
Exploring the Hubbard Model on the Square Lattice at Zero Temperature  with a Bosonized Functional Renormalization Approach
Magnetization of topological line-node semimetals
Microwave to optical photon conversion by means of travelling-wave  magnons in YIG films
Stochastic thermodynamic interpretation of information geometry
Superconductivity from site-selective Ru doping studies in Zr$_5$Ge$_3$  compound
Chemotactic drift speed for bacterial motility pattern with two  alternating turning events
Surface spectra of Weyl semimetals through self-adjoint extensions
Path-integral simulation of graphene monolayers under tensile stress
On composites of the type: metal - dielectrics and superconductor -  dielectrics
Dispersion of particles in an infinite-horizon Lorentz gas
Realistic picture of helical edge states in HgTe quantum wells
Static and dynamic properties of shell-shaped condensates
Crystal-to-crystal transition of ultrasoft colloids under shear
Thermal decoherence in a strongly correlated Bose liquid
On the use of the energy probability distribution zeros in the study of  phase transitions
Two-gap superconductivity with line nodes in CsCa$_2$Fe$_4$As$_4$F$_2$
Field-free nucleation of antivortices and giant vortices in  non-superconducting materials
The anomalous magnetic properties of $CaRuO_3$ probed by AC and DC  magnetic measurements and by low Ti impurity doping
Gaussian approximation potential modeling of lithium intercalation in  carbon nanostructures
Observation of Inter-layer Excitons in MoSe2 Single Crystals
Colloquium: Criticality and dynamical scaling in living systems
X-Cube Fracton Model on Generic Lattices: Phases and Geometric Order
Selective light-induced mass transport in amorphous $As_{x}Se_{100-x}$  films driven by the composition tuning: effect of temperature on maximum  acceleration
Incommensurate phonon anomaly and the nature of charge density waves in  cuprates
Two dimensional collective electron magnetotransport, oscillations and  chaos in a semiconductor superlattice
Individual Vortex Manipulation and Stick-Slip Motion in Periodic Pinning  Arrays
Persistence of the gapless spin liquid in the breathing kagome  Heisenberg antiferromagnet
Patterning nonisometric origami in nematic elastomer sheets
Mutual synchronization of spin-torque oscillators consisting of  perpendicularly magnetized free layers and in-plane magnetized pinned layers
Electrically modulated SQUID with single Josephson junction coupled by a  time-reversal breaking Weyl semimetal thin film
Active motion on curved surfaces
Theoretical Proposal for Determining Angular Momentum Compensation in  Ferrimagnets
Quantum effects on dislocation motion from Ring-Polymer Molecular  Dynamics
High Field (up to 140kOe) Angle Dependent Magneto Transport of Bi2Te3  Single Crystals
Monitoring squeezed collective modes of a one-dimensional Bose gas after  an interaction quench using density ripples analysis
Quantum model of gain in phonon-polariton lasers
Cu hyperfine coupling constants of  HgBa$_{2}$Ca$_{}$Cu$_{2}$O$_{6+δ}$
Exploring the Charge Localization and Band Gap Opening of Borophene: A  First-Principles Study
Atomic-scale mechanisms of defect- and light-induced oxidation and  degradation of InSe
Entanglement between pairing and screening in the  Gorkov-Melik-Barkhudarov correction to the critical temperature throughout  the BCS-BEC crossover
Comparison of dynamic behavior of ferroelectric and ferromagnetic  nematic suspensions
Fast trimers in one-dimensional extended Fermi-Hubbard model
Role of fluctuations for density-wave instabilities: Failure of the  mean-field description
Simulations of ionic liquids confined by metal electrodes using periodic  Green functions
Maximising and Stabilising Luminescence in Metal Halide Perovskite  Device Structures
Probing shells against buckling: a non-destructive technique for  laboratory testing
Dynamic contact angle hysteresis in liquid bridges
Complex crystalline structures in a two-dimensional core-softened system
Vortex lattices in binary Bose-Einstein condensates with dipole-dipole  interactions
Stable biexcitons in two-dimensional metal-halide perovskites with  strong dynamic lattice disorder
Low-temperature lattice effects in the spin-liquid candidate  $κ$-(BEDT-TTF)$_2$Cu$_2$(CN)$_3$
Micromagnetics of anti-skyrmions in ultrathin films
Density of states in the bilayer graphene with the excitonic pairing  interaction
Co$_{2}$PtGa: A promising magnetic shape memory alloy with high  martensite transition temperature
Large-scale impurity potential in the quantum Hall effect for the HgTe  quantum well with inverted band structure
Spin dependent conductance of a quantum dot side attached to topological  superconductors as a probe of Majorana fermion states
Using evaporation to control capillary instabilities in micro-systems
Exciton Relaxation Cascade in Two-dimensional Transition-metal  dichalcogenides
Spin-to-Charge Conversion in 2D Electron Gas and Single-layer Graphene  Devices
Bulk electronic structure of non-centrosymmetric EuTGe3 (T= Co, Ni, Rh,  Ir) studied by hard x-ray photoelectron spectroscopy
Breaking Symmetry with Light: Ultra-Fast Ferroelectricity and Magnetism  from Three-Phonon Coupling
Stark Effect of Doped Two-Dimensional Transition Metal Dichalcogenides
Renormalization of quasiparticle band gap in doped two-dimensional  materials from many-body calculations
Structural transformations in porous glasses under mechanical loading.  I. Tension
Interlayer coupling and gate-tunable excitons in transition metal  dichalcogenide heterostructures
Coupled spin and electron-phonon dynamics at the relativistic Tl/Si(111)  surface
Finite-Size Effects in the Absorption Spectra of a Single-Wall Carbon  Nanotube
Vortex Lattices in Binary Mixtures of Repulsive Superfluids
Revisiting the cavity-method threshold for random 3-SAT
Two-dimensional electron system at the magnetically tunable  EuO/SrTiO$_3$ interface
Excitonic dispersion of the intermediate-spin state in LaCoO$_3$  revealed by resonant inelastic X-ray scattering
Anisotropy and temperature effects on the spectral properties of Shiba  impurities
Nonlinear optical responses of crystalline systems: Results from a  velocity gauge analysis
Large deviations of a long-time average in the Ehrenfest Urn Model
Non-Abelian bosonization and modular transformation approach to  superuniversality
Localization of Extended Quantum Objects
Colossal Bulk Photovoltaic Effect in a Weyl Semimetal
An interacting adiabatic quantum motor
Suppressed compressibility of quantum Hall effect edge states in  epitaxial graphene on SiC
Reproduction of the charge density wave phase diagram in  $1T$-$\mathrm{TiSe}_2$ exposes its excitonic character
Fractal dimension of interfaces in Edwards-Anderson spin glasses for up  to six space dimensions
High-temperature terahertz optical diode effect without magnetic order  in polar FeZnMo$_3$O$_8$
Conductivity of graphene in the framework of Dirac model: Interplay  between nonzero mass gap and chemical potential
First passage time for superstatistical Fokker-Planck models
Nanoscale Magnetic Behavior Localization in Exchange Strength Modulated  Ferromagnets
Superconducting fluctuations and characteristic time scales in amorphous  WSi
Second sound in 2D Bose gas: from the weakly interacting to the strongly  interacting regime
Metal-insulator transition in the hybridized two-orbital Hubbard model  revisited
Magnetotransport in a model of a disordered strange metal
Anomalous magnon Nernst effect of topological magnonic materials
Skyrmions and Hall viscosity
Effective Electrostatic Interactions in Colloid-Nanoparticle Mixtures
Step bunching with both directions of the current: Vicinal W(110)  surfaces versus atomistic scale model
Identifying the mechanism for superdiffusivity in mouse fibroblast  motility
Hydrodynamic stress correlations in fluid films driven by stochastic  surface forcing
Viscous dynamics of vortices in a ferromagnetic film
Competing contagion processes: Complex contagion triggered by simple  contagion
Cooperative gas adsorption without a phase transition in metal-organic  frameworks
Majorana Fermions and Orthogonal Complex Structures
Theoretical prediction of a two-dimensional intrinsic double-metal  ferromagnetic semiconductor MnCoO4
Quantum ergodicity in the SYK model
Analytical determination of participation in superconducting coplanar  architectures
Light-induced switching to a Metastable Phase in a Layered  Superconductor La$_{2-x}$Sr$_x$CuO$_4$ (x=0.15)
Mechanics of cell crawling by means of force-free cyclic motion
Effect of Dependent Scattering on Light Absorption in Highly Scattering  Random Media
Ground-state phases of a mixture of spin-1 and spin-2 Bose-Einstein  condensates
Pseudogap phase of cuprate superconductors confined by Fermi surface  topology
Tunable reactivity of supported single metal atoms by impurity  engineering of the MgO(001) support
Uniaxial stress tuning of geometrical frustration in a Kondo lattice
Electronic characteristics of ultrathin SrRuO$_3$ films and their  relationship with the metal$-$insulator transition
Interaction Approach to Anomalous Spin Texture in Warped Topological  Insulators
Non-Abelian Charge Transport in Three-Flavor Gauge Semimetal Model with  Braiding Majoranas
Quantum spill out in few-nanometer metal gaps: Effect on gap plasmons  and reflectance from ultrasharp groove arrays
X-Ray Scattering near a Liquid - Vapor Phase Transition at the n-Hexane  - Water Interface
Improvement of accuracy of wave-function-matching method for transport  calculation
Stresses in non-equilibrium fluids: Exact formulation and coarse grained  theory
Reply to Comment on: "Fluctuation Theorem for Many-Body Pure Quantum  States"
A slip-based model for the size-dependent effective thermal conductivity  of nanowires
Correlation induced localization of lattice trapped bosons coupled to a  Bose-Einstein condensate
Muon spin relaxation and inelastic neutron scattering investigations of  all-in/all-out antiferromagnet Nd2Hf2O7
In-gap bound states induced by a single nonmagnetic impurity in  sign-preserving s-wave superconductors with incipient bands
Molecule signatures in photoluminescence spectra of transition metal  dichalcogenides
Proximity effect in normal-metal quasiparticle traps
Viscoelastic subdiffusion in a random Gaussian environment
The Inhomogeneous Gaussian Free Field, with application to ground state  correlations of trapped 1d Bose gases
Phase transitions in single macromolecules: loop-stretch transition  versus loop adsorption transition in end-grafted polymer chains
Non-Fermi liquid scattering against emergent Bose liquid: manifestations  in the kink and other exotic quasiparticle behaviors in the normal-state  cuprate superconductors
Work function and surface stability of tungsten-based thermionic  electron emission cathodes
Carbon chains and graphene nucleus synthesized on Ni(111) surface
Clogging and Jamming of Colloidal Monolayers Driven Across a Disordered  Landscape
Employing semilocal exchange hole with an application to meta-GGA level  screened range separated hybrid functional: A conventional wisdom method
Reference system approach within the white-dwarfs theory
Modelling of potentials for interparticle interactions between methanol  molecules
Isotropic-nematic transition in a mixture of hard spheres and hard  spherocylinders: scaled particle theory description
Determination of the spin Hall angle in single-crystalline Pt films from  spin pumping experiments
The effect of asymmetry of the coil block on self-assembly in ABC  coil-rod-coil triblock copolymers
On the composition dependence of the microscopic structure,  thermodynamic, dynamic and dielectric properties of water-dimethyl formamide  model mixtures. Molecular dynamics simulation results
Conductivity of anisotropic inhomogeneous superconductors above critical  temperature
Integer quantum Hall effect and topological phase transitions in  silicene
Long spin relaxation times in a transition metal atom in direct contact  to a metal substrate
Magnetoresistance based determination of basic parameters of minority  charge carriers in solid matter
Estimation of electron temperature in heated metallic nanoparticle
Analysis of the effect of polarization traps and shallow impurities on  the interlevel light absorption of quantum dots
Energy spectrum of localized quasiparticles renormalized by multi-phonon  processes at finite temperature
The effect of hydrostatic pressure on thermodynamic characteristics of  NH$_3$CH$_2$COOH$\cdot$H$_2$PO$_3$ type ferroelectric materials
Stabilizing a high-pressure phase in InSb at ambient conditions with a  laser-driven pressure pulse
Sensing behavior of acetone vapors on TiO$_2$ nanostructures ---  application of density functional theory
An analysis of the fluctuation potential in the modified  Poisson-Boltzmann theory for restricted primitive model electrolytes
$\mathbb{Z}_3$ Topological Order in Face Centered Cubic Quantum  Plaquette Model
Synchronization and anchoring of two non-harmonic canonical-dissipative  oscillators via Smorodinsky-Winternitz potentials
A Nernst current from the conformal anomaly in Dirac and Weyl semimetals
The t-t'-J model in one dimension using extremely correlated Fermi  liquid theory and time dependent density matrix renormalization group
Theory of a peristaltic pump for fermionic quantum fluids
Itinerant quantum multi-criticality of two dimensional Dirac fermions
Correlations in low-dimensional quantum gases
Spatial correlations of hydrodynamic fluctuations in simple fluids under  shear flow: A mesoscale simulation study
Slow scrambling in sonic black holes
Possible superconductivity in Bismuth (111) bilayers. Its electronic and  vibrational properties from first principles
Impacts of Doping on Epitaxial Germanium Thin Film Quality and Si-Ge  Interdiffusion
Anisotropic magneto-crystalline coupling of the skyrmion lattice in MnSi
Competition among various charge-inhomogeneous states and d-wave  superconducting state in Hubbard models on square lattices
Neutron Diffraction Study on Single-crystalline UAu${_2}$Si$_2$
Giant Enhancement of Intrinsic Spin Hall Conductivity in $β$  Tungsten via Substitutional Doping
Decoupling of magnetism and electric transport in single-crystal  (Sr1-xAx)2IrO4 (A = Ca or Ba)
Soft modes and strain redistribution in continuous models of amorphous  plasticity: the Eshelby paradigm, and beyond?
Inhomogeneity Induced and Appropriately Parameterized Semilocal Exchange  and Correlation Energy Functionals in Two-Dimensions
Quantum-correlated photons from semiconductor cavity polaritons
First-principles investigation of polarization and ion conduction  mechanisms in hydroxyapatite
Theory of a Carbon-Nanotube Polarization Switch
Effects of Disorder on the Pressure-Induced Mott Transition in  $κ$-BEDT-TTF)$_2$Cu[N(CN)$_2$]Cl
Inplane anisotropy of longitudinal thermal conductivities and weak  localization of magnons in a disordered spiral magnet
Some aspects of diffracted waves formation at RHEED on a reconstructed  crystal face
Dynamical quantum phase transitions in discrete time crystals
On-surface route for producing planar nanographenes with azulene  moieties
The dielectric impact of layer distances on exciton and trion binding  energies in van der Waals heterostructures
Adiabatic Chiral Magnetic Effect in Weyl semimetal wires
Pauli metallic ground-state in Hubbard clusters with Rashba spin-orbit  coupling
Molecular Tuning of the Magnetic Response in Organic Semiconductors
Quantum entanglement in the neighborhood of pseudo-transition for a  spin-1/2 Ising-XYZ diamond chain
Effect of the Canting of Local Anisotropy Axes on Ground-State  Properties of a Ferrimagnetic Chain with Regularly Alternating Ising and  Heisenberg Spins
Observation of new magnetic ground state in frustrated quantum  antiferromagnet spin liquid system Cs2CuCl4
Contact-induced doping in aluminum-contacted molybdenum disulfide
Heat flux of driven granular mixtures at low density. Stability analysis  of the homogeneous steady state
Tunable polymorphism of epitaxial iron oxides in the four-in-one  ferroic-on-GaN system with magnetically ordered α-, γ-,  ε-Fe2O3 and Fe3O4 layers
Impact of Many-Body Effects on Landau Levels in Graphene
On the $^{12}$C/$^{13}$C carbon isotope effect in the quasi  one-dimensional superconductor Sc$_3$CoC$_4$
Binding branched and linear DNA structures: from isolated clusters to  fully bonded gels
Large spin relaxation anisotropy and valley-Zeeman spin-orbit coupling  in WSe2/Gr/hBN heterostructures
Generalized hydrodynamics of classical integrable field theory: the  sinh-Gordon model
Routing the emission of a near-surface light source by a magnetic field
Connecting phase transition theory with unsupervised learning
Wurtzite (Ga,Mn)As nanowire shells with ferromagnetic properties
Transport and quantum coherence in graphene rings: Aharonov-Bohm  oscillations, Klein tunneling and particle localization
Interfacial Phonon Scattering and Transmission Loss in >1 um Thick  Silicon-on-insulator Thin Films
Anomalous glassy dynamics in simple models of dense biological tissue
Active interface growth and pattern formation in membrane-protein  systems
Electrostatic bending response of a charged helix
Landau-Zener transitions for Majorana fermions
How to experimentally probe universal features of absorbing phase  transitions using steady state
Formation and stability of reduced TiO_x layers on anatase TiO_2(101):  identification of a novel Ti_2O_3 phase
Remnants of Anderson localization in pre-thermalization induced by white  noise
Negative exchange interactions in coupled few-electron quantum dots
Phase transition in protocols minimizing work fluctuations
Direct visualization of coexisting channels of interaction in CeSb
Unusual effects of manual grinding and subsequent annealing process  observed in Gd5.09Ge2.03Si1.88 compound
A path integral approach for the colloidal glass transition based on an  analogy with the $λ$-transition in liquid helium
An approximate JKR solution for a general contact, including rough  contacts
Lifshitz transition and thermoelectric properties of bilayer graphene
Permeability of porous foamy materials
Emergence of Fourier's law of heat transport in quantum electron systems
Stretching Epitaxial La0.6Sr0.4CoO3-δ for Fast Oxygen Reduction
Non-Hamiltonian Dynamics of Quantized Vortices in Bose-Einstein  Condensates
Fracton Models on General Three-Dimensional Manifolds
Manifestation of intra-atomic 5d6s-4f exchange coupling in photoexcited  gadolinium
Bulk-edge correspondence and new topological phases in periodically  driven spin-orbit coupled materials in the low frequency limit
Diagram Reduction in Problem of Critical Dynamics of Ferromagnets:  4-Loop Approximation
Contrasting magnetoelectric behavior in multiferroic hexaferrites as  understood by crystal symmetry analyses
An exact solution to the Bertsch problem and the non-universality of the  Unitary Fermi Gas
Stress-dependent electrical transport and its universal scaling in  granular materials
Ultrafast, highly-sensitive infrared photodetectors based on  two-dimensional oxyselenide crystals
Kelvin-Mach wake in a two-dimensional Fermi sea
Nexus networks in carbon honeycombs
A Possible Family of Ni-based High Temperature Superconductors
Fabrication of grain boundary junctions using NdFeAs(O,F)  superconducting thin films
Photo-Hall, photorefractive and photomagnetoelectric effects in tungsten  bronzes and related tetragonal ferroelectrics
Hybrid chiral domain walls and skyrmions in magnetic multilayers
Self-generated gradients stabilize the hydrodynamic instabilities in  active suspensions
Wigner crystallization in topological flat bands
Fermi level and bands offsets determination in insulating (Ga,Mn)N/GaN  structures
Hybrid Local-Order Mechanism for Inversion Symmetry Breaking
Predicting the dissolution kinetics of silicate glasses using machine  learning
Log-correlated Random Energy Models with extensive free energy  fluctuations: pathologies caused by rare events as signatures of phase  transitions
Lifshitz transitions in multi-band Hubbard models for topological  superconductivity in complex quantum matter
Effective Demagnetization Factors of Diamagnetic Samples of Various  Shapes
In-situ characterization of contamination within an Atomic Force  Microscope tip-sample system
Measuring the distance between quantum many-body wave functions
On the origin of critical nematic fluctuations in pnictide  superconductors
Nonthermal switching of charge order: dynamical slowing down and optimal  control
Universal theory of surface plasma waves and their losses: a comparison  study of various models
Magnetostatics of Magnetic Skyrmion Crystals
Harnessing the giant out-of-plane Rashba effect and the nanoscale  persistent spin helix via ferroelectricity in SnTe thin films
Low temperature ferromagnetic properties, magnetic field induced spin  order and random spin freezing effect in Ni1.5Fe1.5O4 ferrite; prepared at  different pH values and annealing temperatures
On the Rabinowicz like criterion of formation of wear particles in a  system with a soft surface layer
Link between the photonic and electronic topological phases in  artificial graphene
Controlling the plasmonic properties of ultrathin TiN films at the  atomic level
Topological Quantum Computation Based on Chiral Majorana Fermions
Barrier to recombination of oppositely charged large polarons
Direct observation of surface state thermal oscillation in SmB6  oscillators
Connectivity dependence of Fano resonances in single molecules
A Magic Ratio Rule for Beginners: a Chemist's Guide to Quantum  Interference in Molecules
Short range order in the quantum XXZ honeycomb lattice material  BaCo$_2$(PO$_4$)$_2$
Rb-NMR study of the quasi-one dimensional competing spin-chain compound  Rb2Cu2Mo3O12
Dirac State in a Centrosymmetric Superconductor alpha-PdBi2
133Cs-NMR study on aligned powder of competing spin chain compound  Cs2Cu2Mo3O12
Comment on paper arXiv:17070526v1 "Electronic structure of FeSe  monolayer superconductors: shallow bands and correlations" by Sadovskii group
Probing the dark exciton states of a single quantum dot using  photocurrent spectroscopy in magnetic fields
Rheology of cohesive granular particles under constant pressure
Hybridized Kibble-Zurek scaling in the driven critical dynamics across  an overlapping critical region
Universality of crossover scaling for the adsorption transition of  lattice polymers
Features of the study of binder state near the filler particles in  elastomeric composites using an atomic-force microscope
Spin supersolid phase in coupled alternating spin chains
Electron-Phonon Coupling Constant of Metallic Overlayers from Specular  He-Atom Scattering
Matter wave coupling of spatially separated and unequally pumped  polariton condensates
Dipole-like dynamical nuclear spin polarization around a quantum point  contact
Néel temperature and reentrant H-T phase diagram of quasi-2D  frustrated magnets
Wave-filtering properties of elastically-asymmetric architected  materials
Control of excitonic absorption by thickness variation in few-layer GaSe
Proposal for a dual spin filter based on [VO(C$_3$S$_4$O)$_2$]$^{2-}$
Comment on "Reversibility of magnetic field driven transition from  electronic phase separation state to single-phase state in manganites: A  microscopic view"
Current trends in the physics of nanoscale friction
Gateway state-mediated, long-range tunnelling in molecular wires
Fluctuations in Strongly Correlated Electron Systems
Finite frequency current noise in the Holstein model
Force-induced desorption of $3$-star polymers: a self-avoiding walk  model
Origin of the pressure-dependent T$_c$ valley in superconducting simple  cubic phosphorus
Complex magnetic behaviour and evidence of superspin glass state in a  binary intermetallic compound Er5Pd2
Signature of partially frustrated moments and a new magnetic phase in  CeNiGe2
Magnetic and universal magnetocaloric behavior of rare-earth substituted  DyFe0.5Cr0.5O3
Fluctuation-induced hydrodynamic coupling in an asymmetric, anisotropic  dumbbell
Interaction effect on reservoir-parameter-driven adiabatic charge  pumping via a single-level quantum dot system
The one-dimensional asymmetric persistent random walk
High-Harmonic Generation in Mott Insulators
Perfect transmission in rippled topological insulator nanowires
BEC array in a Malleable Optical Trap formed in a Traveling Wave Cavity
Infrared, terahertz, and microwave spectroscopy of the soft and central  modes in Pb(Mg1/3Nb2/3)O3
Assessment of the GLLB-SC potential for solid-state properties and  attempts for improvement
Pr$_2$Ir$_2$O$_7$: when Luttinger semimetal meets Melko-Hertog-Gingras  spin ice state
Topology, edge states, and zero-energy states of ultracold atoms in 1D  optical superlattices with alternating onsite potentials or hopping  coefficients
Physical approach to quantum networks with massive particles
Frustrated superfluids in a non-Abelian flux
Local corrugation and persistent charge density wave in ZrTe3 with Ni  intercalation
Soft pair excitations and double-log divergences due to carrier  interactions in graphene
Magnon-induced non-Markovian friction of a domain wall in a ferromagnet
Particle-hole pairs and density-density correlations in the Lieb-Liniger  model
Pancharatnam-Berry phase and kinetic magnetoelectric effect in a  three-dimensional helical crystal (Te)
Logical and information aspects in surface science: friction,  capillarity, and superhydrophobicity
Fractional Topological Elasticity and Fracton Order
Symmetry Enforced Stability of Interacting Weyl and Dirac Semimetals
Lattice supersymmetry and order-disorder coexistence in the tricritical  Ising model
Width-Dependent Band Gap in Armchair Graphene Nanoribbons Reveals Fermi  Level Pinning on Au(111)
Effects of exciton-plasmon strong coupling on third harmonic generation  of WS2 monolayer at periodic plasmonic interfaces
Collective behavior of colloids due to critical Casimir interactions
Ab-initio Modeling of CBRAM Cells: from Ballistic Transport Properties  to Electro-Thermal Effects
Dissipative shock waves generated by a quantum-mechanical piston
Distinct magnetic field dependence of Néel skyrmion sizes in ultrathin  nanodots
Extend of the $\mathbb{Z}_2$-spin liquid phase on the Kagomé-lattice
Oscillation and decay of particle current due to a quench and dephasing  in an interacting fermionic system
Temperature-Driven Topological Transition in 1T'-MoTe2
Investigation on the reported superconductivity in intercalated black  phosphorus
Large-scale atomistic simulations demonstrate dominant alloy disorder  effects in GaBi$_x$As$_{1-x}$/GaAs multiple quantum wells
Giant anomalous Hall angle in a half-metallic magnetic Weyl semimetal
An extensive impurity-scattering study on the pairing symmetry of  monolayer FeSe films on SrTiO3
Synthesis, Crystal Structure, and Physical Properties of New Layered  Oxychalcogenide La2O2Bi3AgS6
Single Layer In-O Atomic Sheets as Phonon and Electron and Barriers in  ZnO-In2O3 Natural Superlattices: Implications for Thermoelectricity
Origin of charge transfer and enhanced electron-phonon coupling in  single unit-cell FeSe films on SrTiO3
Effect of Zn doping on the antiferromagnetism in kagome  Cu$_{4-x}$Zn$_x$(OH)$_6$FBr
Magnetic State Selected by Magnetic Dipole Interaction in Kagome  Antiferromagnet NaBa$_{2}$Mn$_{3}$F$_{11}$
Similar ultrafast dynamics of several dissimilar Dirac and Weyl  semimetals
D-wave superconductivity induced by proximity to the non-uniform chiral  spin liquid on a square lattice
Ba(Zn,Co)2As2: a II-II-V Diluted Ferromagnetic Semiconductor with N-type  Carriers
Measurements and atomistic theory of electron $g$ factor anisotropy for  phosphorus donors in strained silicon
Variable Order Fractional Fokker-Planck Equations derived from  Continuous Time Random Walks
Evolution of magnetic Dirac bosons in a honeycomb lattice
Li doping kagome spin liquid compounds
Disorder-Type-Dependent Localization Anomalies in Pseudospin-1 Systems
Matrix product solution to multi-species ASEP with open boundaries
Evolution of Anisotropic Displacement Parameters and Superconductivity  with Chemical Pressure in BiS2-Based REO0.5F0.5BiS2 (RE = La, Ce, Pr, and Nd)
Shear-induced migration in colloidal suspensions
Solution of a minimal model for many-body quantum chaos
Suppressing Kirkendall Void Density in Circuit Interconnections by  Strain Annealing
Second law, entropy production, and reversibility in thermodynamics of  information
Alloy formation at the bottom and top Fe interfaces of Ti/Fe/Ti  trilayers
Observation of time quasicrystal and its transition to superfluid time  crystal
Many-body localization in the Fock space of natural orbitals
Dispersive Magnetic and Electronic Excitations in Iridate Perovskites  Probed with Oxygen $K$-Edge Resonant Inelastic X-ray Scattering
Anatomy of point-contact Andreev reflection spectroscopy from the  experimental point of view (review)
Microcanonical entropy for classical systems
Influence of gallium content on Ga3+ position and photo- and thermally  stimulated luminescence in Ce3+ - doped multicomponent (Y,Lu,)3GaxAl5-xO12  garnets
Scissors mode of dipolar quantum droplets of dysprosium atoms
Hole self-trapping in the Y3Al5O12 and Lu3Al5O12 garnet crystals
Landau Effective Interaction between Quasiparticles in a Bose-Einstein  Condensate
On-demand generation of background--free single photons from a  solid-state source
Narrowband quantum emitters over large spectral range with  Fourier-limited linewidth in hexagonal boron nitride
NMR Study of the New Magnetic Superconductor CaK(Fe$0.951Ni0.049)4As4:  Microscopic Coexistence of Hedgehog Spin-vortex Crystal and Superconductivity
Critical indices from self-similar root approximants
Damping of Josephson oscillations in strongly correlated one-dimensional  atomic gases
Strain-induced effects in the electronic and spin properties of a  monolayer of ferromagnetic GdAg2
Polaron in dilute 2D Bose gas at low temperatures
Thermal Rectification in CVD Diamond Membranes Driven by Gradient Grain  Structure
Design and performance of an ultra-high vacuum spin-polarized scanning  tunneling microscope operating at 30 mK and in a vector magnetic field
Spontaneous and mass-conserved formation of continuous Si frameworks
Duality and the universality class of the three-state Potts  antiferromagnet on plane quadrangulations
Topologically Protected Vortex Structures to Realize Low-Noise Magnetic  Sensors
Revealing the nature of the ultrafast magnetic phase transition in Ni by  correlating extreme ultraviolet magneto-optic and photoemission  spectroscopies
Dimensional quantization effects in the thermodynamic of conductive  filaments
Crystallization of Levitons in the fractional quantum Hall regime
Quantum state engineering of a Hubbard system with ultracold fermions
Controlled Transport between Fermi Superfluids Through a Quantum Point  Contact
Self assembled linear polymeric chains with tuneable semiflexibility  using isotropic interactions
Valley polarized magnetic state in hole-doped mono layers of transition  metal dichalcogenides
The equation of state of a cell fluid model in the supercritical region
Signatures of phase-coherent transport and the role of quantum  fluctuations in the dynamical Coulomb blockade regime
Emergent magnetic degeneracy in iron pnictides due to the interplay  between spin-orbit coupling and quantum fluctuations
Magnetic phase diagram of the iron pnictides in the presence of  spin-orbit coupling: Frustration between $C_2$ and $C_4$ magnetic phases
Non-equilibrium BN-ZnO: Optical properties and excitonic effects from  first principles
Creation of Localized Skyrmion Bubbles in Co/Pt Bilayers using a Spin  Valve Nanopillar
A symmetrical method to obtain shear moduli from microrheology
Anomalous metals -- failed superconductors
Freestanding χ_3-Borophene Nanoribbons: A Density Functional Theory  Investigation
Lattice Model of an Ionic Liquid at an Electrified Interface
Advances in the Physics of Magnetic Skyrmions and Perspective for  Technology
Tensor networks demonstrate the robustness of localization and symmetry  protected topological phases
Atomic Layer MoS2-Graphene van der Waals Heterostructure Nanomechanical  Resonators
On dissipation in crackling noise systems
In situ and non situ surface x-ray scattering studies of in plane Cs+  ordering in Helmholtz planes of Pt(111) surface
Optical Manipulation of Magnetic Vortex Visualized in situ by 4D  Electron Microscopy
Electrical spin manipulation in graphene nanostructures
Numerical Large Deviation Analysis of Eigenstate Thermalization  Hypothesis
